meter_id,location,violation_description,fine_amount,counts,revenue,latitude,longitude,meter_type,policy_complexity,rate_type,park_limit
BH55,2301 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,31,1953.0,34.047062,-118.208153,Single-Space,13,FLAT,1.0
BH55,2317 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,30,1890.0,34.047062,-118.208153,Single-Space,13,FLAT,1.0
BH55,2319 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,19,1197.0,34.047062,-118.208153,Single-Space,13,FLAT,1.0
BH55,2323 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,13,819.0,34.047062,-118.208153,Single-Space,13,FLAT,1.0
CC1396,600 BUNKER HILL AVE N,METER EXPIRED,63.0,31,1953.0,34.061871000000004,-118.244261,Single-Space,13,FLAT,4.0
ED407,800 PICO BL,METER EXPIRED,63.0,31,1953.0,34.0313552291,-118.250892399,Single-Space,13,FLAT,2.0
CC280,220 HOPE ST N,METER EXPIRED,63.0,31,1953.0,34.05798,-118.248226,Single-Space,35,FLAT,0.5
VW370,601 CATALINA ST S,METER EXPIRED,63.0,31,1953.0,34.062296,-118.295438,Single-Space,13,FLAT,1.0
WS154,10900 WELLWORTH AV,METER EXPIRED,63.0,31,1953.0,34.056855,-118.443102,Single-Space,13,FLAT,2.0
WF625,6101 ORANGE ST,METER EXPIRED,63.0,31,1953.0,34.064119,-118.361712,Single-Space,25,FLAT,2.0
CB3361,617 9TH ST E,METER EXPIRED,63.0,31,1953.0,34.037846,-118.250794,Single-Space,38,TOD,2.0
BF660,8300 MELROSE AV,METER EXPIRED,63.0,31,1953.0,34.083581,-118.370643,Single-Space,25,FLAT,2.0
PR559,8601 PICO BL W,METER EXPIRED,63.0,31,1953.0,34.05399,-118.379063,Single-Space,38,FLAT,1.0
SG208,7950 SUNSET BLVD,METER EXPIRED,63.0,31,1953.0,34.097912,-118.363632,Single-Space,100,FLAT,1.0
CB438,1300 LOS ANGELES ST S,METER EXPIRED,63.0,31,1953.0,34.035284000000004,-118.259588,Single-Space,13,TOD,2.0
CB438,1316 LOS ANGELES ST S,METER EXPIRED,63.0,30,1890.0,34.035284000000004,-118.259588,Single-Space,13,TOD,2.0
WH297,22201 VENTURA BL,METER EXPIRED,63.0,31,1953.0,34.168908,-118.610649,Single-Space,13,FLAT,2.0
CB2070,1400 MAPLE AVE S,METER EXPIRED,63.0,31,1953.0,34.032986,-118.258361,Single-Space,13,TOD,4.0
CC923,801 CESAR E CHAVEZ W,METER EXPIRED,63.0,31,1953.0,34.061623,-118.244897,Single-Space,38,FLAT,2.0
CC923,815 CESAR E CHAVEZ W,METER EXPIRED,63.0,15,945.0,34.061623,-118.244897,Single-Space,38,FLAT,2.0
CC923,811 CESAR E CHAVEZ W,METER EXPIRED,63.0,12,756.0,34.061623,-118.244897,Single-Space,38,FLAT,2.0
TZ520,5400 AMIGO AV,METER EXPIRED,63.0,31,1953.0,34.169578,-118.53866200000002,Single-Space,13,FLAT,2.0
PR102,8801 PICO BL W,METER EXPIRED,63.0,31,1953.0,34.055153999999995,-118.385167,Single-Space,38,FLAT,2.0
PR102,8865 PICO BL W,METER EXPIRED,63.0,24,1512.0,34.055153999999995,-118.385167,Single-Space,38,FLAT,2.0
WA889,600 PARK VIEW ST S,METER EXPIRED,63.0,31,1953.0,34.05915,-118.27971399999998,Single-Space,13,FLAT,2.0
WA889,668 PARK VIEW ST S,METER EXPIRED,63.0,11,693.0,34.05915,-118.27971399999998,Single-Space,13,FLAT,2.0
EN88,4701 GAVIOTA AV,METER EXPIRED,63.0,31,1953.0,34.156603999999994,-118.48151,Single-Space,13,FLAT,2.0
SO360,14900 VENTURA BL,METER EXPIRED,63.0,31,1953.0,34.152474,-118.458694,Single-Space,13,FLAT,2.0
TZ315,19600 VENTURA BL,METER EXPIRED,63.0,31,1953.0,34.172587,-118.561029,Single-Space,38,FLAT,1.0
P53,801 VIA DE LA PAZ,METER EXPIRED,63.0,31,1953.0,34.04672,-118.527292,Single-Space,13,FLAT,2.0
SP801,500 NELSON ST,METER EXPIRED,63.0,31,1953.0,33.739046,-118.284926,Single-Space,13,FLAT,2.0
SL396,3200 SUNSET BL,METER EXPIRED,63.0,31,1953.0,34.086287,-118.27538,Single-Space,13,FLAT,2.0
BF32,401 FAIRFAX AV N,METER EXPIRED,63.0,31,1953.0,34.079543,-118.361557,Single-Space,25,FLAT,2.0
LM478,7201 BEVERLY BL,METER EXPIRED,63.0,31,1953.0,34.076257,-118.34682,Single-Space,25,FLAT,1.0
WH600,21800 VENTURA BL,METER EXPIRED,63.0,31,1953.0,34.168298,-118.602591,Single-Space,38,FLAT,2.0
LM136,700 SYCAMORE AV N,METER EXPIRED,63.0,31,1953.0,34.083695,-118.342722,Single-Space,13,FLAT,2.0
WU1034,1000 INGRAHAM ST,METER EXPIRED,63.0,31,1953.0,34.051549,-118.263241,Single-Space,13,FLAT,4.0
SV57,1501 CAHUENGA BL,METER EXPIRED,63.0,31,1953.0,34.099537,-118.329619,Single-Space,25,TOD,2.0
WU488,1080 WILSHIRE BL,METER EXPIRED,63.0,31,1953.0,34.05207,-118.263071,Single-Space,13,FLAT,1.0
WU488,1000 WILSHIRE BL,METER EXPIRED,63.0,29,1827.0,34.05207,-118.263071,Single-Space,13,FLAT,1.0
BR13,11600 DARLINGTON AV,METER EXPIRED,63.0,31,1953.0,34.054303999999995,-118.463503,Single-Space,48,FLAT,2.0
PR394,9501 PICO BL W,METER EXPIRED,63.0,31,1953.0,34.055287,-118.397727,Single-Space,57,FLAT,1.0
P54,801 VIA DE LA PAZ,METER EXPIRED,63.0,31,1953.0,34.04667,-118.527302,Single-Space,13,FLAT,2.0
UC189,3500 CAHUENGA BL,METER EXPIRED,63.0,31,1953.0,34.134309,-118.358778,Single-Space,13,FLAT,2.0
PB258,5662 PICO BL W,METER EXPIRED,63.0,30,1890.0,34.050441,-118.362096,Single-Space,13,FLAT,2.0
PB258,5600 PICO BL W,METER EXPIRED,63.0,30,1890.0,34.050441,-118.362096,Single-Space,13,FLAT,2.0
BH252,2610 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,30,1890.0,34.045478,-118.204999,Single-Space,13,FLAT,1.0
BH252,2600 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,22,1386.0,34.045478,-118.204999,Single-Space,13,FLAT,1.0
BH252,2608 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,15,945.0,34.045478,-118.204999,Single-Space,13,FLAT,1.0
PB367,5000 PICO BL W,METER EXPIRED,63.0,30,1890.0,34.047845,-118.348751,Single-Space,13,FLAT,2.0
PB367,5074 PICO BL W,METER EXPIRED,63.0,16,1008.0,34.047845,-118.348751,Single-Space,13,FLAT,2.0
VN712A,14300 SYLVAN ST,METER EXPIRED,63.0,30,1890.0,34.184587,-118.44489,Single-Space,13,JUMP,0.16666666666666666
OF170,1001 OGDEN DR S,METER EXPIRED,63.0,30,1890.0,34.057131,-118.362041,Single-Space,13,FLAT,2.0
SH254,1001 MCCADDEN PL N,METER EXPIRED,63.0,30,1890.0,34.090314,-118.33751,Single-Space,13,FLAT,2.0
SH254,1045 MCCADDEN PL N,METER EXPIRED,63.0,15,945.0,34.090314,-118.33751,Single-Space,13,FLAT,2.0
WW910,601 KINGSLEY DR S,METER EXPIRED,63.0,30,1890.0,34.063155,-118.30293,Single-Space,13,FLAT,4.0
PR74,1101 ROBERTSON BL S,METER EXPIRED,63.0,30,1890.0,34.055799,-118.383813,Single-Space,13,FLAT,2.0
PR74,1147 ROBERTSON BL S,METER EXPIRED,63.0,11,693.0,34.055799,-118.383813,Single-Space,13,FLAT,2.0
CB3928C,800 CECILIA ST,METER EXPIRED,63.0,30,1890.0,34.039846000000004,-118.25153799999998,Single-Space,13,TOD,2.0
CB3928C,834 CECILIA ST,METER EXPIRED,63.0,12,756.0,34.039846000000004,-118.25153799999998,Single-Space,13,TOD,2.0
WW907,601 KINGSLEY DR S,METER EXPIRED,63.0,30,1890.0,34.063357,-118.302929,Single-Space,13,FLAT,4.0
WW907,601 KINGSLEY DR S,METER EXPIRED,63.0,30,1890.0,34.063357,-118.302929,Single-Space,13,FLAT,4.0
BF137,400 FAIRFAX AV N,METER EXPIRED,63.0,30,1890.0,34.079407,-118.361347,Single-Space,25,FLAT,2.0
BF137,400 FAIRFAX AV N,OUTSIDE LINES/METER,58.0,11,638.0,34.079407,-118.361347,Single-Space,25,FLAT,2.0
WU601,700 UNION AV S,METER EXPIRED,63.0,30,1890.0,34.053399,-118.271346,Single-Space,13,FLAT,2.0
WU601,718 UNION AV S,METER EXPIRED,63.0,26,1638.0,34.053399,-118.271346,Single-Space,13,FLAT,2.0
CB2085,1300 MAPLE AVE S,METER EXPIRED,63.0,30,1890.0,34.03393,-118.257593,Single-Space,13,TOD,4.0
PR746,1400 STEARNS DR,METER EXPIRED,63.0,30,1890.0,34.052034,-118.371107,Single-Space,13,FLAT,1.0
C1015,1200 30TH ST W,METER EXPIRED,63.0,30,1890.0,34.027369,-118.290983,Single-Space,13,FLAT,1.0
SS350,1501 BARRY AV,METER EXPIRED,63.0,30,1890.0,34.043696000000004,-118.454639,Single-Space,13,FLAT,2.0
SS228A,1400 WESTGATE AV S,METER EXPIRED,63.0,30,1890.0,34.042688,-118.459362,Single-Space,13,FLAT,0.5
WU87,1125 6TH ST W,METER EXPIRED,63.0,30,1890.0,34.054426,-118.262774,Single-Space,45,FLAT,1.0
WW85,200 WESTERN AV S,METER EXPIRED,63.0,30,1890.0,34.070324,-118.309026,Single-Space,13,FLAT,1.0
SG222,7800 SUNSET BL,METER EXPIRED,63.0,30,1890.0,34.097954,-118.360851,Single-Space,63,FLAT,1.0
SVV196,4601 SANTA MONICA BL,METER EXPIRED,63.0,30,1890.0,34.090964,-118.289507,Single-Space,13,FLAT,1.0
CB765,900 SANTEE ST S,METER EXPIRED,63.0,30,1890.0,34.039815999999995,-118.25356,Single-Space,25,TOD,2.0
CB765,908 SANTEE ST S,METER EXPIRED,63.0,11,693.0,34.039815999999995,-118.25356,Single-Space,25,TOD,2.0
R69,7301 RESEDA BL,METER EXPIRED,63.0,30,1890.0,34.203939,-118.536184,Single-Space,13,FLAT,2.0
R69,7333 RESEDA BL,METER EXPIRED,63.0,13,819.0,34.203939,-118.536184,Single-Space,13,FLAT,2.0
WW32,3901 6TH ST W,METER EXPIRED,63.0,30,1890.0,34.0636,-118.308813,Single-Space,13,FLAT,1.0
WW32,3923 6TH ST W,METER EXPIRED,63.0,12,756.0,34.0636,-118.308813,Single-Space,13,FLAT,1.0
SV404A,1201 VINE ST,METER EXPIRED,63.0,30,1890.0,34.094007,-118.32676399999998,Single-Space,25,FLAT,2.0
SG91,1401 GARDNER ST N,METER EXPIRED,63.0,30,1890.0,34.097704,-118.352905,Single-Space,13,FLAT,2.0
LM553,7300 BEVERLY BL,METER EXPIRED,63.0,30,1890.0,34.076046000000005,-118.350812,Single-Space,25,FLAT,1.0
LM553,7378 W BEVERLY BL,METER EXPIRED,63.0,14,882.0,34.076046000000005,-118.350812,Single-Space,25,FLAT,1.0
LT329,400 BOYD ST,METER EXPIRED,63.0,30,1890.0,34.046083,-118.241974,Single-Space,13,TOD,2.0
LT329,420 BOYD ST,METER EXPIRED,63.0,13,819.0,34.046083,-118.241974,Single-Space,13,TOD,2.0
UC139,3400 CAHUENGA BL,METER EXPIRED,63.0,30,1890.0,34.131769,-118.351965,Single-Space,13,FLAT,2.0
SS358,1500 BARRY AV,METER EXPIRED,63.0,30,1890.0,34.04391,-118.454643,Single-Space,13,FLAT,2.0
CB2068,1401 MAPLE AVE S,METER EXPIRED,63.0,30,1890.0,34.032689000000005,-118.258826,Single-Space,38,FLAT,4.0
CB2068,1467 MAPLE AVE S,METER EXPIRED,63.0,13,819.0,34.032689000000005,-118.258826,Single-Space,38,FLAT,4.0
WH466,22500 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.167543,-118.618064,Single-Space,13,FLAT,2.0
BF264,700 OGDEN DR N,METER EXPIRED,63.0,30,1890.0,34.084101000000004,-118.3594,Single-Space,25,FLAT,2.0
NH631,4601 LANKERSHIM BL,METER EXPIRED,63.0,30,1890.0,34.155221999999995,-118.368915,Single-Space,13,FLAT,4.0
SG110,1400 VISTA ST N,METER EXPIRED,63.0,30,1890.0,34.097719,-118.351683,Single-Space,13,FLAT,2.0
C970,3600 VERMONT AV S,METER EXPIRED,63.0,30,1890.0,34.022511,-118.291402,Single-Space,13,FLAT,4.0
SC701,4000 RADFORD AV,METER EXPIRED,63.0,30,1890.0,34.14399,-118.392706,Single-Space,13,FLAT,2.0
CC316A,313 FIGUEROA ST N,METER EXPIRED,63.0,30,1890.0,34.059624,-118.249313,Single-Space,13,TOD,2.0
CC316A,301 FIGUEROA ST N,METER EXPIRED,63.0,22,1386.0,34.059624,-118.249313,Single-Space,13,TOD,2.0
WU491,1000 WILSHIRE BL,METER EXPIRED,63.0,30,1890.0,34.051973,-118.262859,Single-Space,13,FLAT,1.0
WU491,1050 WILSHIRE BL,METER EXPIRED,63.0,13,819.0,34.051973,-118.262859,Single-Space,13,FLAT,1.0
WU491,1060 WILSHIRE BL,METER EXPIRED,63.0,12,756.0,34.051973,-118.262859,Single-Space,13,FLAT,1.0
WU491,1070 WILSHIRE BL,METER EXPIRED,63.0,11,693.0,34.051973,-118.262859,Single-Space,13,FLAT,1.0
EN434,17501 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.161905,-118.516036,Single-Space,13,FLAT,2.0
SO1060,4300 WOODMAN AV,METER EXPIRED,63.0,30,1890.0,34.149799,-118.43109,Single-Space,13,FLAT,2.0
SO520,13901 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.148959000000005,-118.436228,Single-Space,13,FLAT,2.0
VW540,600 VIRGIL AV S,METER EXPIRED,63.0,30,1890.0,34.062109,-118.286932,Single-Space,13,FLAT,1.0
BH53,2327 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,30,1890.0,34.047,-118.208016,Single-Space,13,FLAT,1.0
BH53,2301 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,29,1827.0,34.047,-118.208016,Single-Space,13,FLAT,1.0
BH53,2325 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,14,882.0,34.047,-118.208016,Single-Space,13,FLAT,1.0
CB211,1300 GRAND AVE S,METER EXPIRED,63.0,30,1890.0,34.038081,-118.264704,Single-Space,13,FLAT,4.0
VS10,1200 VERMONT AV N,METER EXPIRED,63.0,30,1890.0,34.093631,-118.291625,Single-Space,49,FLAT,2.0
SV749,6800 SUNSET BL,METER EXPIRED,63.0,30,1890.0,34.097871999999995,-118.340264,Single-Space,68,TOD,2.0
EN781,4801 GENESTA AV,METER EXPIRED,63.0,30,1890.0,34.159,-118.503349,Single-Space,13,FLAT,2.0
SH257,1000 MCCADDEN PL N,METER EXPIRED,63.0,30,1890.0,34.090432,-118.337366,Single-Space,13,FLAT,2.0
VW510,600 COMMONWEALTH AV S,METER EXPIRED,63.0,30,1890.0,34.063383,-118.285551,Single-Space,13,FLAT,2.0
C966,3650 VERMONT AV S,METER EXPIRED,63.0,30,1890.0,34.021582,-118.291404,Single-Space,13,FLAT,4.0
PC106,4300 PICO BL W,METER EXPIRED,63.0,30,1890.0,34.047949,-118.329207,Single-Space,13,FLAT,2.0
EN780,4801 GENESTA AV,METER EXPIRED,63.0,30,1890.0,34.15905,-118.503349,Single-Space,13,FLAT,2.0
SL371,4348 SUNSET BL,METER EXPIRED,63.0,30,1890.0,34.09543,-118.283876,Single-Space,13,FLAT,2.0
SL371,4300 SUNSET BL,METER EXPIRED,63.0,11,693.0,34.09543,-118.283876,Single-Space,13,FLAT,2.0
TZ545,18400 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.168005,-118.534374,Single-Space,38,FLAT,1.0
CT606,700 FIGUEROA ST N,METER EXPIRED,63.0,30,1890.0,34.063743,-118.245523,Single-Space,38,FLAT,0.5
CT606,712 FIGUEROA ST N,METER EXPIRED,63.0,16,1008.0,34.063743,-118.245523,Single-Space,38,FLAT,0.5
HW421,1700 GARFIELD PL,METER EXPIRED,63.0,30,1890.0,34.102252,-118.310633,Single-Space,13,FLAT,2.0
SVV460,900 HELIOTROPE DR,METER EXPIRED,63.0,30,1890.0,34.088393,-118.294879,Single-Space,13,JUMP,6.0
PW437,2200 SEPULVEDA BL S,METER EXPIRED,63.0,30,1890.0,34.039159000000005,-118.436874,Single-Space,13,FLAT,1.0
PW437,2240 SEPULVEDA BL S,METER EXPIRED,63.0,12,756.0,34.039159000000005,-118.436874,Single-Space,13,FLAT,1.0
SC396,11300 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.140224,-118.376531,Single-Space,13,FLAT,2.0
LM600,7100 BEVERLY BL,METER EXPIRED,63.0,30,1890.0,34.076061,-118.345356,Single-Space,25,FLAT,1.0
BF742A,800 FAIRFAX AV N,METER EXPIRED,63.0,30,1890.0,34.086209000000004,-118.36128,Single-Space,25,FLAT,2.0
HO511,6300 YUCCA ST,METER EXPIRED,63.0,30,1890.0,34.103872,-118.328527,Single-Space,25,TOD,2.0
HO511,6358 YUCCA ST,METER EXPIRED,63.0,11,693.0,34.103872,-118.328527,Single-Space,25,TOD,2.0
WF295,7900 BLACKBURN AV,METER EXPIRED,63.0,30,1890.0,34.070734,-118.361747,Single-Space,25,FLAT,1.0
OF31,1052 FAIRFAX AV S,METER EXPIRED,63.0,30,1890.0,34.056665,-118.36443,Single-Space,13,FLAT,2.0
SV916,1500 CASSIL PL,METER EXPIRED,63.0,30,1890.0,34.098834000000004,-118.333722,Single-Space,25,TOD,4.0
SO338B,4400 NOBLE AV,METER EXPIRED,63.0,30,1890.0,34.152118,-118.461779,Single-Space,13,FLAT,2.0
CB1566,1001 MAPLE AVE S,METER EXPIRED,63.0,30,1890.0,34.037899,-118.254578,Single-Space,25,TOD,2.0
VW1394,3101 7TH ST W,METER EXPIRED,63.0,30,1890.0,34.059853000000004,-118.292475,Single-Space,13,FLAT,1.0
CT428,501 ORD ST,METER EXPIRED,63.0,30,1890.0,34.061042,-118.241171,Single-Space,13,TOD,2.0
WN3,901 FIGUEROA PL,METER EXPIRED,63.0,30,1890.0,33.777475,-118.262144,Single-Space,13,FLAT,2.0
WN3,1111 FIGUEROA PL,METER EXPIRED,63.0,14,882.0,33.777475,-118.262144,Single-Space,13,FLAT,2.0
P112,15200 SUNSET BL,METER EXPIRED,63.0,30,1890.0,34.046502000000004,-118.524882,Single-Space,13,FLAT,2.0
SVV434,800 HELIOTROPE DR,METER EXPIRED,63.0,30,1890.0,34.086628999999995,-118.294872,Single-Space,13,JUMP,6.0
SVV434,840 HELIOTROPE DR,METER EXPIRED,63.0,13,819.0,34.086628999999995,-118.294872,Single-Space,13,JUMP,6.0
P235,800 ALMA REAL DR,METER EXPIRED,63.0,30,1890.0,34.045024,-118.525009,Single-Space,13,FLAT,2.0
SS203,1400 STONER AV,METER EXPIRED,63.0,30,1890.0,34.043509,-118.45719,Single-Space,13,FLAT,1.0
WA971,900 LAKE ST S,METER EXPIRED,63.0,30,1890.0,34.053642,-118.279943,Single-Space,13,FLAT,2.0
HW421C,1701 GARFIELD PL,METER EXPIRED,63.0,30,1890.0,34.102267,-118.310795,Single-Space,13,FLAT,2.0
HW421C,1717 GARFIELD PL,METER EXPIRED,63.0,16,1008.0,34.102267,-118.310795,Single-Space,13,FLAT,2.0
PB276,5500 PICO BL W,METER EXPIRED,63.0,30,1890.0,34.049492,-118.359414,Single-Space,13,FLAT,2.0
PB276,5546 PICO BL W,METER EXPIRED,63.0,16,1008.0,34.049492,-118.359414,Single-Space,13,FLAT,2.0
MM209,600 CLOVERDALE AV,METER EXPIRED,63.0,30,1890.0,34.062656,-118.346088,Single-Space,13,FLAT,2.0
WU287,600 LUCAS AV,METER EXPIRED,63.0,30,1890.0,34.053319,-118.264565,Single-Space,13,FLAT,2.0
SG262,1500 VISTA ST N,METER EXPIRED,63.0,30,1890.0,34.098568,-118.350941,Single-Space,13,FLAT,2.0
LC331,300 KINGS RD N,METER EXPIRED,63.0,30,1890.0,34.076342,-118.372069,Single-Space,25,FLAT,2.0
NH1010,4500 CARTWRIGHT AV,METER EXPIRED,63.0,30,1890.0,34.152661,-118.36362,Single-Space,13,FLAT,4.0
WH723,5501 PENFIELD AV,METER EXPIRED,63.0,30,1890.0,34.171453,-118.56845,Single-Space,13,FLAT,2.0
VN733,6400 SYLMAR AV,METER EXPIRED,63.0,30,1890.0,34.18712,-118.446468,Single-Space,13,FLAT,2.0
WH349,22701 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.166616,-118.621962,Single-Space,13,FLAT,2.0
WH349,22737 VENTURA BL,METER EXPIRED,63.0,11,693.0,34.166616,-118.621962,Single-Space,13,FLAT,2.0
CB3031,100 4TH ST E,METER EXPIRED,63.0,30,1890.0,34.047518,-118.246594,Single-Space,100,TOD,2.0
HW125,1501 SERRANO AV N,METER EXPIRED,63.0,30,1890.0,34.09857,-118.307135,Single-Space,13,FLAT,1.0
UC130,3200 CAHUENGA BL,METER EXPIRED,63.0,30,1890.0,34.129877,-118.349094,Single-Space,13,FLAT,1.0
PR793,1400 BEVERWIL DR,METER EXPIRED,63.0,30,1890.0,34.054708000000005,-118.398826,Single-Space,13,FLAT,2.0
VW1383,601 BERENDO ST S,METER EXPIRED,63.0,30,1890.0,34.06029,-118.294221,Single-Space,13,FLAT,2.0
VW1383,689 BERENDO ST S,METER EXPIRED,63.0,14,882.0,34.06029,-118.294221,Single-Space,13,FLAT,2.0
SC507,11201 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.140927000000005,-118.375791,Single-Space,13,FLAT,2.0
WA663,601 CORONADO ST S,METER EXPIRED,63.0,30,1890.0,34.060873,-118.281266,Single-Space,13,FLAT,1.0
WA663,641 CORONADO ST S,METER EXPIRED,63.0,21,1323.0,34.060873,-118.281266,Single-Space,13,FLAT,1.0
WH567,21901 COSTANSO ST,METER EXPIRED,63.0,30,1890.0,34.167636,-118.60501,Single-Space,13,FLAT,2.0
CB471,1401 SANTEE ST S,METER EXPIRED,63.0,30,1890.0,34.03338,-118.25978,Single-Space,13,TOD,4.0
CB471,1431 SANTEE ST S,METER EXPIRED,63.0,21,1323.0,34.03338,-118.25978,Single-Space,13,TOD,4.0
MD908,2000 CHARLOTTE ST,METER EXPIRED,63.0,30,1890.0,34.058246999999994,-118.205629,Single-Space,13,FLAT,4.0
R91,7201 RESEDA BL,METER EXPIRED,63.0,30,1890.0,34.202101,-118.536172,Single-Space,13,FLAT,2.0
R91,7231 RESEDA BL,METER EXPIRED,63.0,16,1008.0,34.202101,-118.536172,Single-Space,13,FLAT,2.0
TZ161,18701 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.171233,-118.541801,Single-Space,13,FLAT,2.0
BF737A,800 FAIRFAX AV N,METER EXPIRED,63.0,30,1890.0,34.085633,-118.361273,Single-Space,25,FLAT,2.0
SO693,14500 ADDISON ST,METER EXPIRED,63.0,30,1890.0,34.161177,-118.449623,Single-Space,13,FLAT,2.0
NH789,4300 LANKERSHIM BL,METER EXPIRED,63.0,30,1890.0,34.149971,-118.365465,Single-Space,13,FLAT,2.0
NH789,4378 LANKERSHIM BL,METER EXPIRED,63.0,11,693.0,34.149971,-118.365465,Single-Space,13,FLAT,2.0
BF247,701 SPAULDING AV N,METER EXPIRED,63.0,30,1890.0,34.083969,-118.357431,Single-Space,25,FLAT,2.0
WH597,21800 VENTURA BL,METER EXPIRED,63.0,30,1890.0,34.168307,-118.602972,Single-Space,38,FLAT,2.0
CB3096,100 5TH ST W,METER EXPIRED,63.0,30,1890.0,34.047209,-118.249461,Single-Space,56,TOD,2.0
BF242A,7601 MELROSE AV,METER EXPIRED,63.0,30,1890.0,34.083791,-118.35694,Single-Space,25,FLAT,2.0
VW508,600 COMMONWEALTH AV S,METER EXPIRED,63.0,30,1890.0,34.063247,-118.285549,Single-Space,13,FLAT,2.0
SO1053,4300 WOODMAN AV,METER EXPIRED,63.0,30,1890.0,34.149112,-118.431089,Single-Space,13,FLAT,2.0
HW135A,5401 SUNSET BL,METER EXPIRED,63.0,30,1890.0,34.098211,-118.308061,Single-Space,49,FLAT,1.0
CB3947,340 WINSTON ST,METER EXPIRED,63.0,30,1890.0,34.045103000000005,-118.244031,Single-Space,13,TOD,2.0
CB3947,300 WINSTON ST,METER EXPIRED,63.0,18,1134.0,34.045103000000005,-118.244031,Single-Space,13,TOD,2.0
CB3947,330 WINSTON ST,METER EXPIRED,63.0,11,693.0,34.045103000000005,-118.244031,Single-Space,13,TOD,2.0
VN975,6400 VAN NUYS BL,METER EXPIRED,63.0,30,1890.0,34.187419,-118.44857,Single-Space,13,FLAT,2.0
CT67,700 NEW HIGH ST,METER EXPIRED,63.0,30,1890.0,34.060315,-118.238431,Single-Space,13,TOD,4.0
OF139,900 OGDEN DR S,METER EXPIRED,63.0,30,1890.0,34.058158,-118.361629,Single-Space,13,FLAT,2.0
VH246C,1953 HILLHURST AV,METER EXPIRED,63.0,30,1890.0,34.106834,-118.287528,Single-Space,13,FLAT,2.0
VH246C,1901 HILLHURST AV,METER EXPIRED,63.0,22,1386.0,34.106834,-118.287528,Single-Space,13,FLAT,2.0
VH246C,1953 N HILLHURST AV,METER EXPIRED,63.0,14,882.0,34.106834,-118.287528,Single-Space,13,FLAT,2.0
OS861,2300 PURDUE AV,METER EXPIRED,63.0,30,1890.0,34.034562,-118.440933,Single-Space,13,FLAT,2.0
HO467,6200 YUCCA ST,METER EXPIRED,63.0,30,1890.0,34.103636,-118.326146,Single-Space,25,TOD,2.0
CB3952A,339 WINSTON ST,METER EXPIRED,63.0,30,1890.0,34.045192,-118.24397,Single-Space,13,TOD,2.0
CB3952A,341 WINSTON ST,METER EXPIRED,63.0,22,1386.0,34.045192,-118.24397,Single-Space,13,TOD,2.0
CB3952A,301 WINSTON ST,METER EXPIRED,63.0,14,882.0,34.045192,-118.24397,Single-Space,13,TOD,2.0
VN984,14400 GILMORE ST,METER EXPIRED,63.0,30,1890.0,34.187603,-118.447506,Single-Space,13,TOD,2.0
VN984,14426 GILMORE ST,METER EXPIRED,63.0,15,945.0,34.187603,-118.447506,Single-Space,13,TOD,2.0
OS872,2300 PURDUE AV,METER EXPIRED,63.0,30,1890.0,34.035352,-118.441611,Single-Space,13,FLAT,2.0
WW1844,3801 INGRAHAM ST,METER EXPIRED,63.0,30,1890.0,34.060738,-118.309732,Single-Space,13,FLAT,2.0
PW339B,2400 PATRICIA AV,METER EXPIRED,63.0,30,1890.0,34.045017,-118.41883,Single-Space,13,FLAT,2.0
PW15,10501 PICO BL W,METER EXPIRED,63.0,30,1890.0,34.044427,-118.420542,Single-Space,38,FLAT,2.0
WW1982,3501 WILSHIRE BL,METER EXPIRED,63.0,30,1890.0,34.061838,-118.302197,Single-Space,45,FLAT,1.0
WU633,700 HARTFORD AV,METER EXPIRED,63.0,30,1890.0,34.051837,-118.267411,Single-Space,13,FLAT,2.0
WU633,706 HARTFORD AV,METER EXPIRED,63.0,13,819.0,34.051837,-118.267411,Single-Space,13,FLAT,2.0
WA1331,2200 OCEAN VIEW AV,METER EXPIRED,63.0,30,1890.0,34.0628,-118.274905,Single-Space,13,FLAT,2.0
WA1331,2222 OCEAN VIEW AV,METER EXPIRED,63.0,23,1449.0,34.0628,-118.274905,Single-Space,13,FLAT,2.0
LM273,7301 MELROSE AV,METER EXPIRED,63.0,30,1890.0,34.083624,-118.34904,Single-Space,25,FLAT,2.0
LM273,7307 MELROSE AV,METER EXPIRED,63.0,15,945.0,34.083624,-118.34904,Single-Space,25,FLAT,2.0
